Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
  [73] void entityx::EntityManager::remove<Renderable>(entityx::Entity::Id) [3853] std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::allocator(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [4162] std::vector<unsigned int, std::allocator<unsigned int> >::~vector()
  [74] void entityx::EntityManager::remove<SpatialData>(entityx::Entity::Id) [3932] std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::allocator() [3710] std::vector<unsigned int, std::allocator<unsigned int> >::operator[](unsigned long long)
  [59] entityx::EntityManager::destroy(entityx::Entity::Id) [3933] std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::allocator(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [3578] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_get_node()
 [3644] entityx::EntityManager::BaseView<false>::end() [3828] std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::~allocator() [3579] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_put_node(std::_Rb_tree_node<std::pair<float const, entityx::Entity> >*)
 [3645] entityx::EntityManager::BaseView<false>::begin() [3934] std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >::~allocator() [3580] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_drop_node(std::_Rb_tree_node<std::pair<float const, entityx::Entity> >*)
 [3543] entityx::EntityManager::BaseView<false>::Iterator::next_entity(entityx::Entity&) [4247] std::allocator<std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false> >::allocator() [3687] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_Rb_tree_impl<std::less<float>, true>::_Rb_tree_impl()
 [3607] entityx::EntityManager::BaseView<false>::Iterator::Iterator(entityx::EntityManager*, std::bitset<64ull>, unsigned int) [4248] std::allocator<std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false> >::~allocator() [3688] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_Rb_tree_impl<std::less<float>, true>::~_Rb_tree_impl()
 [3646] entityx::EntityManager::BaseView<false>::BaseView(entityx::EntityManager*, std::bitset<64ull>) [4249] std::allocator<entityx::BaseComponentHelper*>::allocator() [3581] std::_Rb_tree_node<std::pair<float const, entityx::Entity> >* std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_create_node<float, entityx::Entity&>(float&&, entityx::Entity&)
 [4193] entityx::EntityManager::BaseView<true>::end() [4250] std::allocator<entityx::BaseComponentHelper*>::~allocator() [3582] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_insert_node(std::_Rb_tree_node_base*, std::_Rb_tree_node_base*, std::_Rb_tree_node<std::pair<float const, entityx::Entity> >*)
 [4194] entityx::EntityManager::BaseView<true>::begin() [4251] std::allocator<entityx::BasePool*>::allocator() [3583] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_destroy_node(std::_Rb_tree_node<std::pair<float const, entityx::Entity> >*)
 [3738] entityx::EntityManager::BaseView<true>::Iterator::next_entity(entityx::Entity&) [4252] std::allocator<entityx::BasePool*>::~allocator() [3584] std::_Rb_tree_iterator<std::pair<float const, entityx::Entity> > std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_emplace_equal<float, entityx::Entity&>(float&&, entityx::Entity&)
 [4068] entityx::EntityManager::BaseView<true>::Iterator::Iterator(entityx::EntityManager*, std::bitset<64ull>, unsigned int) [4109] std::allocator<std::__detail::_Hash_node_base*>::allocator<std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false> >(std::allocator<std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false> > const&) [3585] void std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_construct_node<float, entityx::Entity&>(std::_Rb_tree_node<std::pair<float const, entityx::Entity> >*, float&&, entityx::Entity&)
 [4195] entityx::EntityManager::BaseView<true>::BaseView(entityx::EntityManager*) [4110] std::allocator<std::__detail::_Hash_node_base*>::~allocator() [3517] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_get_Node_allocator()
 [3672] entityx::EntityManager::TypedView<false, SpatialData, Renderable>::each(std::function<void (entityx::Entity, SpatialData&, Renderable&)>) [4111] std::allocator<char*>::allocator() [3586] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_get_insert_equal_pos(float const&)
 [3673] entityx::EntityManager::TypedView<false, SpatialData, Renderable>::TypedView(entityx::EntityManager*, std::bitset<64ull>) [4112] std::allocator<char*>::~allocator() [3689] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::end()
  [19] entityx::EntityManager::TypedView<false, SpatialData>::each(std::function<void (entityx::Entity, SpatialData&)>) [4253] std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > >::allocator() [3690] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::begin()
 [3674] entityx::EntityManager::TypedView<false, SpatialData>::TypedView(entityx::EntityManager*, std::bitset<64ull>) [4254] std::allocator<std::shared_ptr<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > >::~allocator() [3552] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_end()
 [3544] entityx::ComponentHandle<Renderable, entityx::EntityManager> entityx::EntityManager::component<Renderable, void>(entityx::Entity::Id) [3680] std::allocator<std::_Rb_tree_node<std::pair<float const, entityx::Entity> > >::allocator() [3489] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_S_key(std::_Rb_tree_node<std::pair<float const, entityx::Entity> > const*)
 [3523] entityx::ComponentHandle<SpatialData, entityx::EntityManager> entityx::EntityManager::component<SpatialData, void>(entityx::Entity::Id) [3681] std::allocator<std::_Rb_tree_node<std::pair<float const, entityx::Entity> > >::~allocator() [3590] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_S_key(std::_Rb_tree_node_base const*)
 [4196] entityx::EntityManager::EntityManager(entityx::EventManager&) [3854] std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >(std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > > const&) [3529] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_S_left(std::_Rb_tree_node_base*)
  [63] entityx::EntityManager::~EntityManager() [3855] std::allocator<std::_Sp_counted_ptr_inplace<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> >, std::allocator<Simple::Signal<void (void const*), Simple::Lib::CollectorDefault<void> > >, (__gnu_cxx::_Lock_policy)2> >::~allocator() [3560] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_begin()
  [14] entityx::SystemManager::update_all(double) [3991] std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >::allocator<std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false> >(std::allocator<std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false> > const&) [3691] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_M_erase(std::_Rb_tree_node<std::pair<float const, entityx::Entity> >*)
 [4197] void entityx::SystemManager::add<RenderSystem>(std::shared_ptr<RenderSystem>) [3992] std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >::~allocator() [3498] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_S_right(std::_Rb_tree_node_base*)
 [4198] std::shared_ptr<RenderSystem> entityx::SystemManager::add<RenderSystem, SDL_Renderer*&>(SDL_Renderer*&) [4255] std::allocator<std::bitset<64ull> >::allocator() [3490] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_S_value(std::_Rb_tree_node<std::pair<float const, entityx::Entity> > const*)
 [4199] void entityx::SystemManager::add<MovementSystem>(std::shared_ptr<MovementSystem>) [4256] std::allocator<std::bitset<64ull> >::~allocator() [3591] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_S_value(std::_Rb_tree_node_base const*)
 [4200] std::shared_ptr<MovementSystem> entityx::SystemManager::add<MovementSystem>() [4113] std::allocator<unsigned int>::allocator() [3692] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::_Rb_tree()
 [4201] entityx::SystemManager::configure() [4114] std::allocator<unsigned int>::~allocator() [3693] std::_Rb_tree<float, std::pair<float const, entityx::Entity>, std::_Select1st<std::pair<float const, entityx::Entity> >, std::less<float>, std::allocator<std::pair<float const, entityx::Entity> > >::~_Rb_tree()
 [4202] entityx::SystemManager::SystemManager(entityx::EntityManager&, entityx::EventManager&) [4257] std::pair<std::__detail::_Node_iterator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long long, std::shared_ptr<RenderSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long long, std::shared_ptr<RenderSystem> >&&) [4163] std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false>::_Hash_node()
 [4203] entityx::SystemManager::~SystemManager() [4258] std::pair<std::__detail::_Node_iterator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false, false>, bool> std::_Hashtable<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_emplace<std::pair<unsigned long long, std::shared_ptr<MovementSystem> > >(std::integral_constant<bool, true>, std::pair<unsigned long long, std::shared_ptr<MovementSystem> >&&) [4164] std::__detail::_Insert_base<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_conjure_hashtable()
 [3561] entityx::ComponentHandle<Renderable, entityx::EntityManager>::get() [4259] std::_Hashtable<unsigned long long, std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, std::allocator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> > >, std::__detail::_Select1st, std::equal_to<unsigned long long>, std::hash<unsigned long long>, std::__detail::_Mod_range_hashing, std::__detail::_Default_ranged_hash, std::__detail::_Prime_rehash_policy, std::__detail::_Hashtable_traits<false, false, true> >::_M_rehash_aux(unsigned long long, std::integral_constant<bool, true>) [3635] std::__detail::_Node_iterator<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false, false>::_Node_iterator(std::__detail::_Hash_node<std::pair<unsigned long long const, std::shared_ptr<entityx::BaseSystem> >, false>*)
